  Conway's Game of Life Data 
  Format: Iteration number, total number of living cells, total number of dead cells, cells born this generation, no of cells that died this generation, activity * 100000 
843,149879,210121,9491,9457,22
844,149943,210057,9386,9322,42
845,150034,209966,9500,9409,60
846,149915,210085,9320,9439,-79
847,149998,210002,9529,9446,55
848,150066,209934,9432,9364,45
849,149974,210026,9381,9473,-61
850,149984,210016,9433,9423,6
851,149932,210068,9477,9529,-34
852,149893,210107,9433,9472,-26
853,150059,209941,9571,9405,110
854,149918,210082,9421,9562,-93
855,150088,209912,9552,9382,113
856,150311,209689,9580,9357,148
857,150362,209638,9472,9421,33
858,150244,209756,9392,9510,-78
859,150192,209808,9439,9491,-34
860,150163,209837,9386,9415,-19
861,150113,209887,9444,9494,-33
862,150137,209863,9459,9435,15
863,150081,209919,9481,9537,-37
864,150108,209892,9567,9540,17
865,150082,209918,9443,9469,-17
866,149946,210054,9423,9559,-90
867,149991,210009,9521,9476,30
868,149865,210135,9343,9469,-84
869,149866,210134,9513,9512,0
870,149856,210144,9560,9570,-6
871,149847,210153,9510,9519,-6
872,149956,210044,9455,9346,72
873,149981,210019,9568,9543,16
874,149659,210341,9475,9797,-214
875,150005,209995,9741,9395,231
876,149845,210155,9510,9670,-106
877,149677,210323,9486,9654,-112
878,149943,210057,9692,9426,177
879,149750,210250,9558,9751,-128
880,149433,210567,9522,9839,-211
881,149637,210363,9680,9476,136
882,149751,210249,9636,9522,76
883,149896,210104,9618,9473,96
884,149633,210367,9391,9654,-175
885,149730,210270,9601,9504,64
886,149988,210012,9681,9423,172
887,149995,210005,9635,9628,4
888,150005,209995,9539,9529,6
889,150263,209737,9754,9496,171
890,150056,209944,9458,9665,-137
891,150152,209848,9601,9505,63
892,150144,209856,9449,9457,-5
893,149978,210022,9474,9640,-110
894,149862,210138,9526,9642,-77
895,149984,210016,9640,9518,81
896,149962,210038,9530,9552,-14
897,149845,210155,9428,9545,-78
898,149555,210445,9352,9642,-193
899,149652,210348,9660,9563,64
900,149751,210249,9613,9514,66
901,149999,210001,9659,9411,165
902,149878,210122,9417,9538,-80
903,150069,209931,9626,9435,127
904,149910,210090,9492,9651,-105
905,149805,210195,9417,9522,-70
906,149997,210003,9699,9507,128
907,150022,209978,9528,9503,16
908,150274,209726,9675,9423,167
909,150115,209885,9435,9594,-105
910,150129,209871,9555,9541,9
911,150225,209775,9459,9363,63
912,150332,209668,9489,9382,71
913,150064,209936,9311,9579,-178
914,150219,209781,9527,9372,103
915,150284,209716,9400,9335,43
916,150505,209495,9636,9415,147
917,150383,209617,9454,9576,-81
918,150486,209514,9569,9466,68
919,150416,209584,9447,9517,-46
920,150431,209569,9394,9379,9
921,150192,209808,9390,9629,-158
922,150068,209932,9275,9399,-82
923,149956,210044,9379,9491,-74
924,149947,210053,9405,9414,-6
925,150294,209706,9670,9323,231
926,150231,209769,9391,9454,-41
927,150264,209736,9504,9471,21
928,150320,209680,9527,9471,37
929,150308,209692,9525,9537,-7
930,150212,209788,9505,9601,-63
931,150217,209783,9575,9570,3
932,150039,209961,9429,9607,-118
933,150128,209872,9462,9373,59
934,150119,209881,9478,9487,-5
935,150018,209982,9342,9443,-67
936,150040,209960,9504,9482,14
937,150304,209696,9583,9319,175
938,150177,209823,9544,9671,-84
939,150304,209696,9461,9334,84
940,149900,210100,9174,9578,-268
941,149997,210003,9480,9383,64
942,150059,209941,9389,9327,41
943,150049,209951,9412,9422,-6
944,149962,210038,9509,9596,-57
945,150021,209979,9447,9388,39
946,150244,209756,9600,9377,148
947,150041,209959,9262,9465,-135
948,149672,210328,9224,9593,-245
949,149828,210172,9483,9327,104
950,149899,210101,9468,9397,47
951,149864,210136,9451,9486,-23
952,149756,210244,9396,9504,-72
953,149864,210136,9508,9400,72
954,149912,210088,9498,9450,32
955,149987,210013,9492,9417,50
956,150028,209972,9443,9402,27
957,150223,209777,9613,9418,129
958,150158,209842,9403,9468,-43
959,150279,209721,9495,9374,80
960,150028,209972,9368,9619,-167
961,149993,210007,9366,9401,-23
962,149969,210031,9496,9520,-16
963,149923,210077,9454,9500,-30
964,149756,210244,9391,9558,-111
965,149871,210129,9518,9403,76
966,149881,210119,9430,9420,6
967,150164,209836,9592,9309,188
968,150174,209826,9596,9586,6
969,150264,209736,9553,9463,59
970,150149,209851,9350,9465,-76
971,149983,210017,9330,9496,-110
972,150224,209776,9526,9285,160
973,150012,209988,9367,9579,-141
974,150284,209716,9571,9299,181
975,150259,209741,9455,9480,-16
976,150262,209738,9504,9501,1
977,150480,209520,9684,9466,145
978,150580,209420,9469,9369,66
979,150584,209416,9502,9498,2
980,150696,209304,9454,9342,74
981,150524,209476,9240,9412,-114
982,150439,209561,9497,9582,-56
983,150509,209491,9563,9493,46
984,150434,209566,9463,9538,-49
985,150420,209580,9447,9461,-9
986,150437,209563,9472,9455,11
987,150292,209708,9217,9362,-96
988,150268,209732,9306,9330,-15
989,150159,209841,9293,9402,-72
990,150285,209715,9418,9292,83
991,150484,209516,9496,9297,132
992,150219,209781,9345,9610,-176
993,150302,209698,9545,9462,55
994,150224,209776,9526,9604,-51
995,150382,209618,9543,9385,105
996,150403,209597,9408,9387,13
997,150397,209603,9531,9537,-3
998,150388,209612,9365,9374,-5
999,150394,209606,9423,9417,3
1000,150430,209570,9320,9284,23
1001,150279,209721,9334,9485,-100
1002,150125,209875,9254,9408,-102
1003,150271,209729,9468,9322,97
1004,150107,209893,9353,9517,-109
1005,149878,210122,9242,9471,-152
1006,150077,209923,9582,9383,132
1007,149802,210198,9358,9633,-183
1008,150033,209967,9591,9360,154
1009,149775,210225,9358,9616,-171
1010,149949,210051,9582,9408,116
1011,149742,210258,9367,9574,-138
1012,149831,210169,9463,9374,59
1013,149983,210017,9501,9349,101
1014,150015,209985,9383,9351,21
1015,149968,210032,9361,9408,-31
1016,149930,210070,9381,9419,-25
1017,149788,210212,9302,9444,-94
1018,149807,210193,9521,9502,12
1019,150094,209906,9559,9272,191
1020,149882,210118,9268,9480,-141
1021,149994,210006,9655,9543,74
1022,150017,209983,9509,9486,15
1023,150050,209950,9515,9482,21
1024,150175,209825,9651,9526,83
1025,150138,209862,9448,9485,-24
1026,150255,209745,9510,9393,77
1027,150164,209836,9313,9404,-60
1028,150299,209701,9603,9468,89
1029,150274,209726,9560,9585,-16
1030,150324,209676,9538,9488,33
1031,150472,209528,9594,9446,98
1032,150222,209778,9392,9642,-166
1033,150035,209965,9380,9567,-124
1034,150248,209752,9618,9405,141
1035,150001,209999,9379,9626,-164
1036,150103,209897,9572,9470,67
1037,150347,209653,9580,9336,162
1038,150004,209996,9141,9484,-228
1039,149983,210017,9372,9393,-13
1040,150216,209784,9400,9167,155
1041,149769,210231,9207,9654,-297
1042,150032,209968,9543,9280,175
1043,150297,209703,9553,9288,176
1044,150205,209795,9258,9350,-61
1045,150216,209784,9354,9343,7
1046,150171,209829,9317,9362,-29
1047,150354,209646,9366,9183,121
1048,150145,209855,9252,9461,-139
1049,149958,210042,9325,9512,-124
1050,149992,210008,9392,9358,22
1051,149917,210083,9400,9475,-50
1052,149777,210223,9349,9489,-93
1053,149967,210033,9522,9332,126
1054,150179,209821,9576,9364,141
1055,149925,210075,9340,9594,-169
1056,149933,210067,9311,9303,5
1057,149787,210213,9177,9323,-97
1058,149831,210169,9287,9243,29
1059,149781,210219,9295,9345,-33
1060,149879,210121,9419,9321,65
1061,149766,210234,9443,9556,-75
1062,149653,210347,9375,9488,-75
1063,149548,210452,9455,9560,-70
1064,149907,210093,9658,9299,240
1065,149813,210187,9505,9599,-62
1066,149875,210125,9513,9451,41
1067,149716,210284,9481,9640,-106
1068,149755,210245,9565,9526,26
1069,149687,210313,9343,9411,-45
1070,149789,210211,9690,9588,68
1071,149589,210411,9524,9724,-133
1072,149734,210266,9605,9460,96
1073,149637,210363,9496,9593,-64
1074,149610,210390,9593,9620,-18
1075,149615,210385,9557,9552,3
1076,149856,210144,9710,9469,161
1077,149975,210025,9588,9469,79
1078,149925,210075,9550,9600,-33
1079,149826,210174,9469,9568,-66
1080,150108,209892,9561,9279,188
1081,149969,210031,9315,9454,-92
1082,149918,210082,9294,9345,-34
1083,150037,209963,9603,9484,79
1084,149878,210122,9388,9547,-105
1085,149902,210098,9492,9468,16
1086,149939,210061,9567,9530,24
1087,149995,210005,9347,9291,37
1088,149890,210110,9538,9643,-70
1089,149790,210210,9429,9529,-66
1090,149857,210143,9510,9443,44
1091,149843,210157,9474,9488,-9
1092,149819,210181,9410,9434,-16
1093,149862,210138,9619,9576,28
1094,149816,210184,9298,9344,-30
1095,149677,210323,9364,9503,-92
1096,149775,210225,9569,9471,65
1097,150005,209995,9619,9389,153
1098,149895,210105,9463,9573,-73
1099,149828,210172,9507,9574,-44
1100,149945,210055,9531,9414,78
1101,149950,210050,9540,9535,3
1102,150009,209991,9458,9399,39
1103,150049,209951,9453,9413,26
1104,150120,209880,9428,9357,47
1105,149960,210040,9347,9507,-106
1106,150063,209937,9392,9289,68
1107,150044,209956,9438,9457,-12
1108,150074,209926,9526,9496,19
1109,150241,209759,9641,9474,111
1110,150170,209830,9436,9507,-47
1111,150115,209885,9392,9447,-36
1112,150053,209947,9512,9574,-41
1113,150179,209821,9478,9352,83
1114,150142,209858,9282,9319,-24
1115,150302,209698,9321,9161,106
1116,150059,209941,9214,9457,-161
1117,150226,209774,9416,9249,111
1118,150198,209802,9397,9425,-18
1119,150258,209742,9335,9275,39
1120,150221,209779,9305,9342,-24
1121,150166,209834,9471,9526,-36
1122,150301,209699,9526,9391,89
1123,150327,209673,9326,9300,17
1124,149958,210042,9286,9655,-245
1125,150201,209799,9375,9132,162
1126,150300,209700,9431,9332,65
1127,150299,209701,9347,9348,0
1128,150183,209817,9387,9503,-77
1129,150239,209761,9501,9445,37
1130,149812,210188,9182,9609,-284
1131,149823,210177,9394,9383,7
1132,150070,209930,9457,9210,164
1133,150139,209861,9519,9450,45
1134,150306,209694,9547,9380,111
1135,150218,209782,9471,9559,-58
1136,150222,209778,9429,9425,2
1137,150196,209804,9515,9541,-17
1138,150082,209918,9530,9644,-75
1139,149996,210004,9507,9593,-57
1140,150102,209898,9582,9476,70
1141,149934,210066,9424,9592,-111
1142,150088,209912,9627,9473,102
1143,149966,210034,9470,9592,-81
1144,149843,210157,9415,9538,-82
1145,149734,210266,9427,9536,-72
1146,149743,210257,9427,9418,6
1147,149785,210215,9575,9533,28
1148,149708,210292,9507,9584,-51
1149,149432,210568,9401,9677,-184
1150,149708,210292,9685,9409,184
1151,149911,210089,9542,9339,135
1152,149763,210237,9224,9372,-98
1153,149658,210342,9304,9409,-70
1154,149741,210259,9368,9285,55
1155,149737,210263,9362,9366,-2
1156,149861,210139,9427,9303,82
1157,149932,210068,9545,9474,47
1158,149823,210177,9385,9494,-72
1159,149704,210296,9377,9496,-79
1160,149906,210094,9576,9374,134
1161,149877,210123,9372,9401,-19
1162,149926,210074,9442,9393,32
1163,149815,210185,9331,9442,-74
1164,149974,210026,9491,9332,106
1165,149996,210004,9481,9459,14
1166,150261,209739,9608,9343,176
1167,150080,209920,9472,9653,-120
1168,150149,209851,9466,9397,45
1169,150139,209861,9514,9524,-6
1170,149849,210151,9313,9603,-193
1171,149953,210047,9574,9470,69
1172,150196,209804,9624,9381,162
1173,150158,209842,9457,9495,-25
1174,150061,209939,9444,9541,-64
1175,150079,209921,9454,9436,11
1176,150143,209857,9471,9407,42
1177,150024,209976,9407,9526,-79
1178,149851,210149,9358,9531,-115
1179,149987,210013,9670,9534,90
1180,149885,210115,9455,9557,-68
1181,149914,210086,9559,9530,19
1182,149895,210105,9505,9524,-12
1183,150039,209961,9586,9442,96
1184,149632,210368,9320,9727,-271
1185,149824,210176,9582,9390,128
1186,149933,210067,9619,9510,72
1187,149934,210066,9476,9475,0
1188,150128,209872,9405,9211,129
1189,149899,210101,9346,9575,-152
1190,149896,210104,9432,9435,-2
1191,150070,209930,9521,9347,116
1192,150093,209907,9508,9485,15
1193,150067,209933,9348,9374,-17
1194,150197,209803,9509,9379,86
1195,150304,209696,9341,9234,71
1196,150330,209670,9270,9244,17
1197,150129,209871,9271,9472,-133
1198,149861,210139,9163,9431,-178
1199,149969,210031,9339,9231,72
1200,149885,210115,9338,9422,-56
1201,150105,209895,9476,9256,146
1202,149909,210091,9344,9540,-130
1203,150108,209892,9548,9349,132
1204,150017,209983,9477,9568,-60
1205,150042,209958,9415,9390,16
1206,150064,209936,9508,9486,14
1207,150184,209816,9484,9364,79
1208,149944,210056,9225,9465,-159
1209,150084,209916,9425,9285,93
1210,150037,209963,9453,9500,-31
1211,150064,209936,9531,9504,17
1212,150111,209889,9459,9412,31
1213,150011,209989,9366,9466,-66
1214,150104,209896,9454,9361,61
1215,150191,209809,9485,9398,57
1216,150009,209991,9257,9439,-121
1217,149894,210106,9321,9436,-76
1218,150093,209907,9430,9231,132
1219,149859,210141,9288,9522,-155
1220,149826,210174,9360,9393,-22
1221,149870,210130,9469,9425,29
1222,149673,210327,9380,9577,-131
1223,149823,210177,9469,9319,100
1224,149901,210099,9488,9410,52
1225,149763,210237,9332,9470,-92
1226,149873,210127,9435,9325,73
1227,150047,209953,9513,9339,116
1228,149867,210133,9249,9429,-119
1229,149860,210140,9430,9437,-4
1230,149917,210083,9480,9423,38
1231,149844,210156,9313,9386,-48
1232,149681,210319,9340,9503,-108
1233,149771,210229,9460,9370,60
1234,149618,210382,9392,9545,-102
1235,149664,210336,9464,9418,30
1236,149769,210231,9543,9438,70
1237,149678,210322,9448,9539,-60
1238,149627,210373,9530,9581,-34
1239,149791,210209,9658,9494,109
1240,149674,210326,9523,9640,-78
1241,149908,210092,9698,9464,156
1242,149921,210079,9577,9564,8
1243,149928,210072,9569,9562,4
1244,149961,210039,9533,9500,22
1245,149492,210508,9415,9884,-312
1246,149788,210212,9665,9369,198
1247,149596,210404,9562,9754,-128
1248,149747,210253,9660,9509,100
1249,149703,210297,9492,9536,-29
1250,149771,210229,9498,9430,45
1251,149646,210354,9447,9572,-83
1252,149807,210193,9570,9409,107
1253,149839,210161,9537,9505,21
1254,149699,210301,9547,9687,-93
1255,149702,210298,9503,9500,2
1256,149864,210136,9684,9522,108
1257,149697,210303,9391,9558,-111
1258,149793,210207,9663,9567,64
1259,149756,210244,9616,9653,-24
1260,149864,210136,9712,9604,72
1261,150145,209855,9745,9464,187
1262,149961,210039,9534,9718,-122
1263,149888,210112,9513,9586,-48
1264,150016,209984,9696,9568,85
1265,149917,210083,9484,9583,-65
1266,149612,210388,9384,9689,-203
1267,149401,210599,9372,9583,-141
1268,149254,210746,9493,9640,-98
1269,149512,210488,9574,9316,172
1270,149689,210311,9673,9496,118
1271,149597,210403,9604,9696,-61
1272,149736,210264,9501,9362,92
1273,149794,210206,9467,9409,38
1274,149626,210374,9353,9521,-112
1275,149819,210181,9580,9387,128
1276,149848,210152,9448,9419,19
1277,149835,210165,9467,9480,-8
1278,149929,210071,9519,9425,62
1279,149687,210313,9389,9631,-161
1280,149679,210321,9421,9429,-5
1281,149752,210248,9531,9458,48
1282,149841,210159,9538,9449,59
1283,149983,210017,9571,9429,94
1284,149884,210116,9470,9569,-66
1285,149953,210047,9686,9617,46
1286,149729,210271,9547,9771,-149
1287,149904,210096,9733,9558,116
1288,149654,210346,9389,9639,-166
1289,149634,210366,9434,9454,-13
1290,149707,210293,9535,9462,48
1291,149812,210188,9563,9458,70
1292,149882,210118,9450,9380,46
1293,150129,209871,9649,9402,164
1294,150069,209931,9450,9510,-39
1295,149968,210032,9348,9449,-67
1296,150176,209824,9553,9345,138
1297,150135,209865,9364,9405,-27
1298,150379,209621,9535,9291,162
1299,150242,209758,9496,9633,-91
1300,149864,210136,9130,9508,-251
1301,149940,210060,9410,9334,50
1302,149671,210329,9352,9621,-179
1303,149622,210378,9375,9424,-32
1304,149776,210224,9420,9266,102
1305,149808,210192,9467,9435,21
1306,149879,210121,9624,9553,47
1307,150149,209851,9677,9407,180
1308,150049,209951,9529,9629,-66
1309,149971,210029,9538,9616,-51
1310,149960,210040,9529,9540,-7
1311,149954,210046,9600,9606,-4
1312,149955,210045,9605,9604,0
1313,149703,210297,9499,9751,-168
1314,149721,210279,9636,9618,12
1315,149985,210015,9692,9428,176
1316,149950,210050,9511,9546,-23
1317,149679,210321,9310,9581,-180
1318,149832,210168,9543,9390,102
1319,150130,209870,9693,9395,198
1320,150189,209811,9503,9444,39
1321,149941,210059,9422,9670,-165
1322,150108,209892,9684,9517,111
1323,150170,209830,9494,9432,41
1324,150245,209755,9513,9438,49
1325,150054,209946,9408,9599,-127
1326,150206,209794,9525,9373,101
1327,150219,209781,9491,9478,8
1328,150183,209817,9368,9404,-23
1329,150076,209924,9290,9397,-71
1330,150024,209976,9311,9363,-34
1331,149968,210032,9377,9433,-37
1332,149981,210019,9337,9324,8
1333,149948,210052,9382,9415,-22
1334,150016,209984,9428,9360,45
1335,150036,209964,9482,9462,13
1336,150025,209975,9527,9538,-7
1337,149918,210082,9419,9526,-71
1338,149835,210165,9391,9474,-55
1339,149909,210091,9421,9347,49
1340,149997,210003,9521,9433,58
1341,149831,210169,9537,9703,-110
1342,149899,210101,9770,9702,45
1343,149781,210219,9568,9686,-78
1344,149791,210209,9443,9433,6
1345,150016,209984,9568,9343,150
1346,149993,210007,9523,9546,-15
1347,149917,210083,9415,9491,-50
1348,149820,210180,9334,9431,-64
1349,149962,210038,9405,9263,94
1350,149904,210096,9320,9378,-38
1351,150157,209843,9498,9245,168
1352,149952,210048,9366,9571,-136
1353,150165,209835,9570,9357,142
1354,149920,210080,9228,9473,-163
1355,150285,209715,9647,9282,243
1356,149896,210104,9212,9601,-258
1357,149858,210142,9310,9348,-25
1358,149743,210257,9383,9498,-76
1359,149907,210093,9499,9335,109
1360,149732,210268,9246,9421,-116
1361,149707,210293,9445,9470,-16
1362,149705,210295,9477,9479,-1
1363,149749,210251,9348,9304,29
1364,149631,210369,9328,9446,-78
1365,149784,210216,9429,9276,102
1366,149684,210316,9500,9600,-66
1367,149917,210083,9613,9380,155
1368,149802,210198,9433,9548,-76
1369,149818,210182,9456,9440,10
1370,149709,210291,9516,9625,-72
1371,149823,210177,9535,9421,76
1372,149727,210273,9507,9603,-64
1373,149846,210154,9569,9450,79
1374,149896,210104,9454,9404,33
1375,149957,210043,9410,9349,40
1376,149983,210017,9491,9465,17
1377,149829,210171,9274,9428,-102
1378,150078,209922,9558,9309,166
1379,150073,209927,9460,9465,-3
1380,150223,209777,9477,9327,99
1381,150005,209995,9290,9508,-145
1382,149920,210080,9573,9658,-56
1383,149788,210212,9365,9497,-88
1384,150000,210000,9428,9216,141
1385,150162,209838,9431,9269,108
1386,150186,209814,9393,9369,15
1387,150110,209890,9323,9399,-50
1388,149904,210096,9370,9576,-137
1389,150179,209821,9548,9273,183
1390,150164,209836,9467,9482,-9
1391,150026,209974,9353,9491,-91
1392,150088,209912,9423,9361,41
1393,150150,209850,9454,9392,41
1394,150276,209724,9569,9443,83
1395,150230,209770,9472,9518,-30
1396,150285,209715,9473,9418,36
1397,150289,209711,9358,9354,2
1398,150167,209833,9419,9541,-81
1399,150048,209952,9381,9500,-79
1400,150133,209867,9476,9391,56
1401,150184,209816,9512,9461,33
1402,150033,209967,9316,9467,-100
