  Conway's Game of Life Data 
  Format: Iteration number, total number of living cells, total number of dead cells, cells born this generation, no of cells that died this generation, activity * 100000 
8120,72812,287188,24212,23845,506
8121,72683,287317,23966,24095,-177
8122,72860,287140,24251,24074,243
8123,72281,287719,23910,24489,-794
8124,72557,287443,24040,23764,381
8125,72680,287320,24008,23885,169
8126,72744,287256,23978,23914,88
8127,72613,287387,23891,24022,-180
8128,72716,287284,24034,23931,141
8129,73198,286802,24328,23846,662
8130,73002,286998,24089,24285,-267
8131,73146,286854,24187,24043,197
8132,72856,287144,23928,24218,-396
8133,72965,287035,24166,24057,149
8134,72852,287148,24141,24254,-154
8135,72617,287383,23841,24076,-322
8136,72835,287165,24053,23835,300
8137,72927,287073,24157,24065,126
8138,73412,286588,24411,23926,665
8139,72993,287007,24201,24620,-570
8140,72931,287069,24272,24334,-84
8141,72867,287133,24205,24269,-87
8142,73039,286961,24231,24059,236
8143,72795,287205,24051,24295,-334
8144,72867,287133,24043,23971,98
8145,72896,287104,24021,23992,39
8146,72960,287040,24330,24266,87
8147,72964,287036,24075,24071,5
8148,73031,286969,24192,24125,91
8149,73337,286663,24334,24028,419
8150,72870,287130,23784,24251,-636
8151,73123,286877,24195,23942,347
8152,73202,286798,24240,24161,108
8153,72960,287040,23948,24190,-330
8154,73097,286903,24168,24031,187
8155,73286,286714,24311,24122,258
8156,72953,287047,24129,24462,-454
8157,73206,286794,24298,24045,346
8158,73447,286553,24443,24202,329
8159,73015,286985,24101,24533,-588
8160,73107,286893,24237,24145,126
8161,73002,286998,24068,24173,-143
8162,73142,286858,24240,24100,191
8163,72947,287053,23976,24171,-266
8164,72822,287178,23976,24101,-171
8165,72685,287315,24044,24181,-188
8166,72755,287245,24080,24010,96
8167,72459,287541,23959,24255,-406
8168,72669,287331,24082,23872,289
8169,72659,287341,24036,24046,-13
8170,72579,287421,24217,24297,-110
8171,72011,287989,23756,24324,-782
8172,72394,287606,24082,23699,531
8173,72237,287763,23818,23975,-216
8174,72238,287762,23797,23796,1
8175,72437,287563,24031,23832,275
8176,72007,287993,23444,23874,-593
8177,72046,287954,23684,23645,54
8178,71961,288039,23576,23661,-117
8179,71965,288035,23728,23724,5
8180,72054,287946,23738,23649,123
8181,72198,287802,23904,23760,199
8182,71905,288095,23801,24094,-405
8183,72454,287546,24064,23515,763
8184,72263,287737,23613,23804,-263
8185,72161,287839,23765,23867,-141
8186,72089,287911,23629,23701,-99
8187,72198,287802,23890,23781,151
8188,72347,287653,23751,23602,206
8189,72082,287918,23703,23968,-366
8190,72629,287371,24020,23473,758
8191,72185,287815,23806,24250,-611
8192,72093,287907,23905,23997,-127
8193,71787,288213,23895,24201,-424
8194,72078,287922,23766,23475,405
8195,72033,287967,23756,23801,-62
8196,71619,288381,23420,23834,-574
8197,71908,288092,23704,23415,403
8198,71686,288314,23322,23544,-308
8199,71875,288125,23603,23414,263
8200,72112,287888,23637,23400,329
8201,71956,288044,23684,23840,-216
8202,72066,287934,23680,23570,152
8203,71983,288017,23596,23679,-115
8204,72055,287945,23595,23523,100
8205,71979,288021,23760,23836,-105
8206,72197,287803,23716,23498,302
8207,72251,287749,23746,23692,74
8208,72238,287762,23804,23817,-17
8209,72243,287757,23701,23696,6
8210,72239,287761,23767,23771,-5
8211,72244,287756,23830,23825,6
8212,72198,287802,23723,23769,-63
8213,72113,287887,23663,23748,-117
8214,72077,287923,23773,23809,-49
8215,72395,287605,23907,23589,441
8216,72375,287625,23884,23904,-27
8217,72242,287758,23910,24043,-183
8218,72054,287946,23953,24141,-260
8219,71856,288144,23782,23980,-274
8220,72229,287771,23858,23485,519
8221,72136,287864,23705,23798,-128
8222,72103,287897,23722,23755,-45
8223,72325,287675,23825,23603,307
8224,72106,287894,23624,23843,-302
8225,72480,287520,23798,23424,518
8226,72744,287256,23920,23656,364
8227,72823,287177,23950,23871,108
8228,72460,287540,23637,24000,-498
8229,72836,287164,24001,23625,518
8230,72809,287191,23994,24021,-37
8231,72803,287197,23865,23871,-8
8232,72800,287200,23991,23994,-4
8233,73122,286878,24075,23753,442
8234,73121,286879,23956,23957,-1
8235,73314,286686,24148,23955,263
8236,72771,287229,23872,24415,-740
8237,72941,287059,24238,24068,233
8238,72911,287089,24155,24185,-41
8239,72769,287231,23935,24077,-194
8240,73051,286949,24105,23823,387
8241,72944,287056,23973,24080,-146
8242,73076,286924,24132,24000,180
8243,73263,286737,24322,24135,255
8244,72487,287513,23975,24751,-1059
8245,73213,286787,24510,23784,1001
8246,72685,287315,23973,24501,-721
8247,73284,286716,24228,23629,824
8248,73002,286998,24003,24285,-384
8249,73159,286841,24254,24097,215
8250,73225,286775,24246,24180,90
8251,73335,286665,24313,24203,150
8252,73272,286728,24179,24242,-85
8253,73845,286155,24553,23980,782
8254,73374,286626,24222,24693,-637
8255,73434,286566,24265,24205,81
8256,73449,286551,24167,24152,20
8257,73720,286280,24348,24077,368
8258,73873,286127,24401,24248,207
8259,74144,285856,24707,24436,366
8260,73885,286115,24502,24761,-349
8261,74261,285739,24666,24290,508
8262,74201,285799,24625,24685,-80
8263,74019,285981,24524,24706,-245
8264,74153,285847,24498,24364,181
8265,74179,285821,24526,24500,35
8266,73741,286259,24313,24751,-590
8267,73900,286100,24592,24433,215
8268,73860,286140,24507,24547,-54
8269,73455,286545,24346,24751,-548
8270,73781,286219,24483,24157,443
8271,73738,286262,24308,24351,-58
8272,73746,286254,24172,24164,10
8273,74165,285835,24398,23979,568
8274,73568,286432,24103,24700,-804
8275,74063,285937,24795,24300,672
8276,73854,286146,24374,24583,-282
8277,73353,286647,24289,24790,-678
8278,73249,286751,24205,24309,-141
8279,73266,286734,24290,24273,23
8280,73017,286983,24176,24425,-339
8281,73119,286881,24055,23953,139
8282,72757,287243,23838,24200,-495
8283,72832,287168,24111,24036,103
8284,73002,286998,24133,23963,233
8285,73168,286832,24140,23974,227
8286,72844,287156,23884,24208,-442
8287,73104,286896,24177,23917,356
8288,73172,286828,24248,24180,93
8289,73176,286824,24051,24047,5
8290,73575,286425,24254,23855,545
8291,73554,286446,24257,24278,-28
8292,73496,286504,24164,24222,-78
8293,73671,286329,24196,24021,238
8294,73683,286317,24345,24333,16
8295,74081,285919,24415,24017,540
8296,73628,286372,24220,24673,-611
8297,73551,286449,24266,24343,-104
8298,73859,286141,24438,24130,418
8299,73513,286487,24129,24475,-468
8300,73966,286034,24386,23933,616
8301,73976,286024,24340,24330,13
8302,73829,286171,24353,24500,-198
8303,74097,285903,24647,24379,363
8304,74030,285970,24538,24605,-90
8305,74377,285623,24581,24234,468
8306,74291,285709,24548,24634,-115
8307,74277,285723,24678,24692,-18
8308,74355,285645,24618,24540,105
8309,73734,286266,24307,24928,-835
8310,74097,285903,24501,24138,492
8311,73874,286126,24498,24721,-300
8312,73800,286200,24418,24492,-100
8313,74006,285994,24610,24404,279
8314,73826,286174,24552,24732,-243
8315,73664,286336,24556,24718,-219
8316,74098,285902,24556,24122,589
8317,73885,286115,24331,24544,-287
8318,73905,286095,24630,24610,27
8319,74347,285653,24518,24076,598
8320,74258,285742,24349,24438,-119
8321,74493,285507,24618,24383,316
8322,74224,285776,24268,24537,-361
8323,74631,285369,24585,24178,548
8324,75141,284859,24969,24459,683
8325,74949,285051,24869,25061,-255
8326,75006,284994,24625,24568,76
8327,75136,284864,24783,24653,173
8328,75065,284935,24755,24826,-94
8329,75032,284968,24704,24737,-43
8330,74679,285321,24677,25030,-470
8331,74635,285365,24673,24717,-58
8332,73926,286074,24410,25119,-949
8333,74283,285717,24547,24190,482
8334,74238,285762,24491,24536,-60
8335,74206,285794,24742,24774,-43
8336,73912,286088,24521,24815,-396
8337,73825,286175,24579,24666,-117
8338,74006,285994,24392,24211,245
8339,74019,285981,24573,24560,17
8340,73943,286057,24427,24503,-102
8341,73787,286213,24355,24511,-210
8342,74078,285922,24530,24239,394
8343,74277,285723,24522,24323,268
8344,74116,285884,24357,24518,-216
8345,74417,285583,24723,24422,406
8346,74379,285621,24486,24524,-51
8347,74084,285916,24542,24837,-396
8348,74609,285391,24693,24168,708
8349,74182,285818,24381,24808,-572
8350,74125,285875,24564,24621,-76
8351,74293,285707,24492,24324,226
8352,74200,285800,24461,24554,-125
8353,74206,285794,24538,24532,8
8354,74140,285860,24420,24486,-88
8355,74142,285858,24477,24475,2
8356,74269,285731,24898,24771,171
8357,73821,286179,24431,24879,-603
8358,73355,286645,24406,24872,-631
8359,73644,286356,24432,24143,393
8360,73940,286060,24573,24277,401
8361,73603,286397,24296,24633,-455
8362,73407,286593,24208,24404,-266
8363,73424,286576,24304,24287,23
8364,73314,286686,24291,24401,-149
8365,73472,286528,24246,24088,215
8366,73589,286411,24459,24342,159
8367,73545,286455,24333,24377,-59
8368,73637,286363,24257,24165,125
8369,73491,286509,24245,24391,-198
8370,73251,286749,23989,24229,-326
8371,73427,286573,24230,24054,240
8372,73704,286296,24383,24106,377
8373,73440,286560,24197,24461,-358
8374,73411,286589,24156,24185,-39
8375,73356,286644,24142,24197,-74
8376,73558,286442,24356,24154,275
8377,73545,286455,24138,24151,-17
8378,73637,286363,24185,24093,125
8379,74250,285750,24462,23849,832
8380,73938,286062,24347,24659,-420
8381,74073,285927,24500,24365,182
8382,73956,286044,24259,24376,-157
8383,73803,286197,24329,24482,-206
8384,73833,286167,24446,24416,40
8385,73994,286006,24453,24292,218
8386,74174,285826,24546,24366,243
8387,73970,286030,24260,24464,-275
8388,74252,285748,24296,24014,381
8389,74481,285519,24590,24361,308
8390,74084,285916,24339,24736,-533
8391,73872,286128,24604,24816,-286
8392,73983,286017,24367,24256,150
8393,73810,286190,24315,24488,-233
8394,74055,285945,24574,24329,331
8395,73889,286111,24128,24294,-224
8396,74019,285981,24279,24149,175
8397,73702,286298,24150,24467,-428
8398,73542,286458,24118,24278,-217
8399,73690,286310,24348,24200,201
8400,73245,286755,23983,24428,-603
8401,73516,286484,24143,23872,369
8402,73066,286934,23860,24310,-612
8403,73249,286751,24206,24023,250
8404,73202,286798,24084,24131,-64
8405,73534,286466,24000,23668,453
8406,73312,286688,23947,24169,-301
8407,73592,286408,24092,23812,381
8408,73450,286550,24144,24286,-192
8409,73313,286687,24080,24217,-186
8410,73330,286670,24078,24061,23
8411,73442,286558,24184,24072,152
8412,73677,286323,24448,24213,319
8413,73358,286642,24245,24564,-432
8414,73604,286396,24339,24093,335
8415,73581,286419,24414,24437,-31
8416,73802,286198,24597,24376,300
8417,73820,286180,24349,24331,24
8418,73864,286136,24485,24441,59
8419,73783,286217,24338,24419,-109
8420,73542,286458,24144,24385,-326
8421,74120,285880,24511,23933,785
8422,73929,286071,24328,24519,-257
8423,73639,286361,24148,24438,-392
8424,73759,286241,24369,24249,162
8425,73522,286478,24281,24518,-321
8426,73584,286416,24496,24434,84
8427,73428,286572,24182,24338,-212
8428,73773,286227,24488,24143,469
8429,73682,286318,24601,24692,-123
8430,73295,286705,24196,24583,-525
8431,73493,286507,24333,24135,270
8432,73556,286444,24163,24100,85
8433,73249,286751,24155,24462,-417
8434,73126,286874,24014,24137,-167
8435,73558,286442,24186,23754,590
8436,73581,286419,24232,24209,31
8437,73130,286870,23960,24411,-612
8438,73238,286762,24039,23931,147
8439,73516,286484,24200,23922,379
8440,73780,286220,24333,24069,359
8441,73314,286686,24053,24519,-631
8442,73519,286481,24291,24086,279
8443,73421,286579,24193,24291,-133
8444,73754,286246,24214,23881,453
8445,73450,286550,24269,24573,-412
8446,73873,286127,24522,24099,575
8447,73341,286659,24005,24537,-720
8448,73455,286545,24246,24132,155
8449,73604,286396,24357,24208,202
8450,73709,286291,24222,24117,142
8451,73671,286329,24117,24155,-51
8452,73565,286435,24099,24205,-143
8453,73608,286392,24434,24391,58
8454,73920,286080,24545,24233,423
8455,74171,285829,24501,24250,339
8456,74178,285822,24455,24448,9
8457,74225,285775,24483,24436,63
8458,74324,285676,24640,24541,133
8459,74296,285704,24554,24582,-37
8460,74647,285353,24875,24524,472
8461,74420,285580,24548,24775,-304
8462,74189,285811,24479,24710,-310
8463,74197,285803,24560,24552,10
8464,74158,285842,24544,24583,-52
8465,74015,285985,24500,24643,-192
8466,74147,285853,24653,24521,178
8467,74234,285766,24468,24381,117
8468,74335,285665,24490,24389,136
8469,74230,285770,24584,24689,-141
8470,74576,285424,24799,24453,466
8471,74114,285886,24379,24841,-619
8472,73791,286209,24402,24725,-435
8473,73972,286028,24566,24385,245
8474,73960,286040,24386,24398,-16
8475,74065,285935,24488,24383,141
8476,73692,286308,24363,24736,-503
8477,73891,286109,24560,24361,270
8478,73764,286236,24304,24431,-171
8479,73690,286310,24174,24248,-100
8480,73626,286374,24294,24358,-86
8481,73560,286440,24054,24120,-89
8482,73611,286389,24209,24158,69
8483,73602,286398,24183,24192,-12
8484,73449,286551,24212,24365,-207
8485,73738,286262,24290,24001,393
8486,73775,286225,24306,24269,50
8487,73430,286570,24176,24521,-467
8488,74010,285990,24464,23884,789
8489,73776,286224,24192,24426,-316
8490,73821,286179,24401,24356,60
8491,73613,286387,24339,24547,-281
8492,73819,286181,24409,24203,279
8493,74031,285969,24499,24287,287
8494,74100,285900,24405,24336,93
8495,74199,285801,24478,24379,133
8496,74275,285725,24501,24425,102
8497,74288,285712,24547,24534,17
8498,74092,285908,24550,24746,-263
8499,74438,285562,24837,24491,466
8500,74304,285696,24565,24699,-180
8501,74584,285416,24536,24256,376
8502,74470,285530,24557,24671,-152
8503,74506,285494,24842,24806,48
8504,74642,285358,24982,24846,182
8505,74517,285483,24574,24699,-167
8506,74831,285169,24743,24429,421
8507,74766,285234,24526,24591,-86
8508,75009,284991,24710,24467,325
8509,74842,285158,24600,24767,-222
8510,74747,285253,24537,24632,-126
8511,74658,285342,24701,24790,-119
8512,74231,285769,24443,24870,-571
8513,74433,285567,24503,24301,272
8514,74265,285735,24699,24867,-225
8515,73865,286135,24388,24788,-538
8516,73784,286216,24369,24450,-109
8517,73763,286237,24369,24390,-28
8518,73704,286296,24297,24356,-79
8519,73588,286412,24365,24481,-157
8520,73916,286084,24383,24055,445
8521,73555,286445,24318,24679,-488
8522,73931,286069,24579,24203,511
8523,74068,285932,24446,24309,185
8524,74563,285437,24781,24286,668
8525,74296,285704,24464,24731,-358
8526,74218,285782,24648,24726,-104
8527,74335,285665,24808,24691,157
8528,74578,285422,24721,24478,326
8529,74290,285710,24399,24687,-386
8530,74579,285421,24686,24397,389
8531,74836,285164,24634,24377,344
8532,74892,285108,24938,24882,74
8533,74667,285333,24892,25117,-300
8534,75025,284975,25147,24789,479
8535,74871,285129,24793,24947,-205
8536,74671,285329,24929,25129,-267
8537,74994,285006,24962,24639,432
8538,74791,285209,24836,25039,-270
8539,74783,285217,24829,24837,-10
8540,74866,285134,24948,24865,110
8541,75005,284995,24953,24814,185
8542,74828,285172,24826,25003,-235
8543,74839,285161,24750,24739,14
8544,75042,284958,24794,24591,271
8545,75182,284818,24979,24839,186
8546,74923,285077,24802,25061,-344
8547,74667,285333,24736,24992,-341
8548,74859,285141,24660,24468,257
8549,75007,284993,24697,24549,197
8550,74626,285374,24607,24988,-507
8551,74549,285451,24820,24897,-103
8552,74483,285517,24555,24621,-88
8553,74443,285557,24561,24601,-53
8554,74700,285300,24628,24371,345
8555,74359,285641,24472,24813,-456
8556,74964,285036,24945,24340,813
8557,74717,285283,24711,24958,-329
8558,75127,284873,25195,24785,548
8559,74925,285075,24949,25151,-268
8560,75023,284977,24927,24829,130
8561,74505,285495,24479,24997,-690
8562,74797,285203,24827,24535,391
8563,74617,285383,24738,24918,-240
8564,74465,285535,24717,24869,-203
8565,74418,285582,24763,24810,-63
8566,73903,286097,24330,24845,-692
8567,74117,285883,24662,24448,289
8568,73942,286058,24522,24697,-236
8569,73890,286110,24474,24526,-70
8570,73734,286266,24278,24434,-211
8571,73790,286210,24450,24394,75
8572,74059,285941,24628,24359,364
8573,73884,286116,24321,24496,-236
8574,74048,285952,24626,24462,221
8575,73332,286668,24203,24919,-966
8576,73526,286474,24622,24428,264
8577,73253,286747,24190,24463,-371
8578,73536,286464,24302,24019,386
8579,73326,286674,24348,24558,-285
8580,73152,286848,24162,24336,-237
8581,73741,286259,24409,23820,805
8582,73774,286226,24405,24372,44
8583,73927,286073,24333,24180,207
8584,73771,286229,24356,24512,-211
8585,73698,286302,24459,24532,-98
8586,73525,286475,24280,24453,-234
8587,73282,286718,24155,24398,-330
8588,73157,286843,24208,24333,-170
8589,73500,286500,24430,24087,468
8590,73854,286146,24392,24038,481
8591,73482,286518,24261,24633,-503
8592,73879,286121,24486,24089,540
8593,73920,286080,24452,24411,55
8594,74082,285918,24590,24428,219
8595,73973,286027,24283,24392,-147
8596,74002,285998,24530,24501,39
8597,73726,286274,24159,24435,-372
8598,73756,286244,24328,24298,40
8599,74079,285921,24284,23961,437
8600,73954,286046,24283,24408,-168
8601,73897,286103,24442,24499,-77
8602,73859,286141,24396,24434,-51
8603,73837,286163,24454,24476,-29
8604,74324,285676,24589,24102,659
8605,74057,285943,24296,24563,-359
8606,74787,285213,24716,23986,985
8607,74474,285526,24567,24880,-418
8608,74423,285577,24648,24699,-68
8609,74350,285650,24673,24746,-98
8610,74465,285535,24873,24758,154
8611,74330,285670,24610,24745,-181
8612,74373,285627,24657,24614,57
8613,73838,286162,24468,25003,-719
8614,74114,285886,24498,24222,373
8615,74561,285439,24658,24211,603
8616,74456,285544,24468,24573,-140
8617,74369,285631,24650,24737,-116
8618,74498,285502,24558,24429,173
8619,74649,285351,24748,24597,202
8620,75147,284853,25026,24528,667
8621,75205,284795,24886,24828,77
8622,75066,284934,24819,24958,-184
8623,75268,284732,24932,24730,269
8624,75378,284622,25255,25145,146
8625,75258,284742,25048,25168,-159
8626,75352,284648,25113,25019,124
8627,75338,284662,25031,25045,-18
8628,75233,284767,25085,25190,-139
8629,75254,284746,24953,24932,27
8630,75475,284525,25085,24864,293
8631,75493,284507,24969,24951,23
8632,75152,284848,24947,25288,-451
8633,75028,284972,24830,24954,-164
8634,75028,284972,24899,24899,0
8635,75084,284916,24832,24776,74
8636,75031,284969,24699,24752,-70
8637,75084,284916,24985,24932,70
8638,75040,284960,24883,24927,-58
8639,75092,284908,24777,24725,69
8640,74889,285111,24798,25001,-270
8641,74783,285217,24670,24776,-141
8642,75144,284856,24850,24489,482
8643,75072,284928,24927,24999,-95
8644,75075,284925,24856,24853,3
8645,75128,284872,24969,24916,70
8646,75498,284502,25175,24805,492
8647,75145,284855,24808,25161,-467
8648,75338,284662,24916,24723,256
8649,74809,285191,24701,25230,-702
8650,74877,285123,24924,24856,90
8651,74749,285251,24787,24915,-170
8652,74449,285551,24585,24885,-401
8653,74138,285862,24535,24846,-417
8654,74109,285891,24748,24777,-39
8655,74114,285886,24570,24565,6
8656,74240,285760,24626,24500,170
8657,74195,285805,24630,24675,-60
8658,74196,285804,24491,24490,1
8659,74084,285916,24549,24661,-150
8660,74225,285775,24560,24419,190
8661,73875,286125,24465,24815,-471
8662,74160,285840,24834,24549,385
8663,73903,286097,24515,24772,-346
8664,74369,285631,24623,24157,630
8665,74250,285750,24615,24734,-160
8666,74575,285425,24591,24266,437
8667,74340,285660,24408,24643,-315
8668,74264,285736,24470,24546,-102
8669,74457,285543,24579,24386,259
8670,74320,285680,24616,24753,-183
8671,73967,286033,24494,24847,-474
8672,74260,285740,24552,24259,396
8673,74088,285912,24547,24719,-231
8674,74305,285695,24625,24408,292
8675,74496,285504,24932,24741,257
8676,74244,285756,24576,24828,-338
8677,73875,286125,24437,24806,-497
8678,74097,285903,24669,24447,300
8679,74122,285878,24557,24532,33
8680,74259,285741,24726,24589,184
8681,74336,285664,24644,24567,103
8682,74667,285333,24763,24432,445
8683,74471,285529,24662,24858,-262
8684,74459,285541,24874,24886,-16
8685,74241,285759,24650,24868,-292
8686,74905,285095,25109,24445,894
8687,74513,285487,24526,24918,-523
8688,74554,285446,24588,24547,55
8689,74662,285338,24804,24696,144
8690,74693,285307,24777,24746,41
8691,74692,285308,24765,24766,-1
8692,74838,285162,24839,24693,195
8693,74560,285440,24562,24840,-371
8694,74546,285454,24545,24559,-18
8695,74527,285473,24632,24651,-25
8696,74463,285537,24691,24755,-85
8697,74310,285690,24579,24732,-205
8698,74297,285703,24600,24613,-17
8699,74100,285900,24643,24840,-265
8700,73942,286058,24509,24667,-213
8701,74126,285874,24695,24511,248
8702,74211,285789,24635,24550,114
8703,73770,286230,24177,24618,-594
8704,74105,285895,24543,24208,454
8705,73987,286013,24366,24484,-159
8706,73874,286126,24264,24377,-152
8707,74288,285712,24650,24236,560
8708,74060,285940,24564,24792,-306
8709,73877,286123,24525,24708,-247
8710,73670,286330,24502,24709,-280
8711,73778,286222,24322,24214,146
8712,74070,285930,24452,24160,395
8713,74241,285759,24591,24420,230
8714,74382,285618,24514,24373,189
8715,74387,285613,24541,24536,6
8716,74349,285651,24484,24522,-51
8717,74856,285144,24784,24277,681
8718,74495,285505,24581,24942,-482
8719,74299,285701,24765,24961,-263
8720,74391,285609,24678,24586,123
8721,74365,285635,24661,24687,-34
8722,74510,285490,24605,24460,194
8723,74302,285698,24687,24895,-279
8724,74130,285870,24448,24620,-231
8725,74181,285819,24731,24680,68
8726,73979,286021,24540,24742,-272
8727,73958,286042,24536,24557,-28
8728,74085,285915,24551,24424,171
8729,74376,285624,24640,24349,392
8730,74038,285962,24480,24818,-454
8731,73998,286002,24475,24515,-54
8732,73863,286137,24379,24514,-182
8733,74044,285956,24566,24385,245
8734,73926,286074,24398,24516,-159
8735,73968,286032,24532,24490,56
8736,73976,286024,24478,24470,10
8737,74164,285836,24525,24337,254
8738,73470,286530,24224,24918,-935
8739,73942,286058,24547,24075,642
8740,73889,286111,24395,24448,-71
8741,73700,286300,24131,24320,-255
8742,73659,286341,24308,24349,-55
8743,73699,286301,24386,24346,54
8744,73843,286157,24448,24304,195
8745,73880,286120,24425,24388,50
8746,73912,286088,24200,24168,43
8747,74145,285855,24282,24049,315
8748,74429,285571,24529,24245,383
8749,74245,285755,24361,24545,-247
8750,74388,285612,24536,24393,192
8751,74490,285510,24686,24584,137
8752,74152,285848,24553,24891,-453
8753,74362,285638,24692,24482,283
8754,74441,285559,24710,24631,106
8755,73832,286168,24302,24911,-818
8756,74390,285610,25006,24448,755
8757,73954,286046,24415,24851,-586
8758,74394,285606,24580,24140,594
8759,73670,286330,24177,24901,-973
8760,74259,285741,24646,24057,799
8761,74171,285829,24425,24513,-118
8762,74270,285730,24520,24421,133
8763,73949,286051,24351,24672,-432
8764,74257,285743,24545,24237,416
8765,73855,286145,24275,24677,-541
8766,74695,285305,24884,24044,1137
8767,74707,285293,24705,24693,16
8768,74576,285424,24734,24865,-175
8769,74683,285317,24825,24718,143
8770,74715,285285,24656,24624,42
8771,74956,285044,24774,24533,322
8772,75005,284995,24793,24744,65
8773,74971,285029,24733,24767,-45
8774,75007,284993,24803,24767,48
8775,74975,285025,24785,24817,-42
8776,75270,284730,24901,24606,393
8777,75069,284931,24811,25012,-267
8778,75115,284885,25000,24954,61
8779,74951,285049,24551,24715,-218
8780,75342,284658,24965,24574,521
8781,74952,285048,24763,25153,-517
8782,74743,285257,24572,24781,-278
8783,75013,284987,24773,24503,361
8784,74784,285216,24712,24941,-305
8785,75027,284973,24975,24732,324
8786,75153,284847,25006,24880,167
8787,75187,284813,24883,24849,45
8788,75510,284490,24967,24644,429
8789,75694,284306,25045,24861,243
8790,75789,284211,25294,25199,125
8791,76004,283996,25374,25159,283
8792,75347,284653,24898,25555,-864
8793,75820,284180,25205,24732,627
8794,75355,284645,24997,25462,-613
8795,75332,284668,25109,25132,-30
8796,75112,284888,24748,24968,-292
8797,75005,284995,24831,24938,-142
8798,75104,284896,24883,24784,131
8799,74821,285179,24881,25164,-376
8800,75083,284917,24879,24617,350
8801,75050,284950,25022,25055,-43
8802,74934,285066,24742,24858,-154
8803,75127,284873,25046,24853,257
8804,74932,285068,24881,25076,-259
8805,75058,284942,24901,24775,168
8806,74927,285073,24851,24982,-174
8807,74669,285331,24730,24988,-344
8808,75166,284834,24963,24466,665
8809,75028,284972,24863,25001,-183
8810,74913,285087,24875,24990,-153
8811,75092,284908,24915,24736,238
8812,75139,284861,25034,24987,62
8813,74941,285059,24671,24869,-263
8814,75325,284675,24951,24567,512
8815,75025,284975,24639,24939,-398
8816,75346,284654,25088,24767,427
8817,74913,285087,24783,25216,-574
8818,75114,284886,24991,24790,268
8819,74872,285128,24641,24883,-322
8820,75055,284945,24830,24647,244
8821,75045,284955,24783,24793,-13
8822,74798,285202,24715,24962,-329
8823,74802,285198,24740,24736,5
8824,74932,285068,24864,24734,173
8825,75049,284951,24917,24800,156
8826,74883,285117,24738,24904,-221
8827,74614,285386,24816,25085,-359
8828,74814,285186,24971,24771,268
8829,74795,285205,24864,24883,-25
8830,74881,285119,24904,24818,114
8831,74515,285485,24858,25224,-488
8832,75007,284993,25014,24522,660
8833,74672,285328,24721,25056,-446
8834,74894,285106,24786,24564,297
8835,74843,285157,24607,24658,-68
8836,75135,284865,24810,24518,390
8837,75140,284860,24793,24788,6
8838,75066,284934,24787,24861,-98
8839,75666,284334,25096,24496,799
8840,75646,284354,24951,24971,-26
8841,75474,284526,24985,25157,-227
8842,75546,284454,25156,25084,95
8843,75626,284374,25051,24971,105
8844,75595,284405,25134,25165,-40
8845,75407,284593,24921,25109,-248
8846,75417,284583,25008,24998,13
8847,75120,284880,24851,25148,-393
8848,75272,284728,24957,24805,202
8849,74892,285108,24831,25211,-504
8850,75327,284673,24907,24472,580
8851,75478,284522,24939,24788,200
8852,75396,284604,24795,24877,-108
8853,75478,284522,25171,25089,108
8854,75124,284876,24880,25234,-469
8855,75369,284631,25022,24777,326
8856,75259,284741,24957,25067,-145
8857,75184,284816,24993,25068,-99
8858,75075,284925,24740,24849,-144
8859,75221,284779,24938,24792,194
8860,75245,284755,25046,25022,31
8861,74967,285033,24845,25123,-369
8862,74920,285080,24862,24909,-62
8863,75206,284794,24963,24677,381
8864,75431,284569,24928,24703,299
8865,75110,284890,24722,25043,-425
8866,75365,284635,25115,24860,339
8867,75047,284953,24773,25091,-421
8868,74841,285159,24913,25119,-274
8869,74858,285142,24966,24949,22
8870,75009,284991,25108,24957,201
8871,74859,285141,24887,25037,-199
8872,75081,284919,24909,24687,296
8873,74573,285427,24490,24998,-676
8874,74900,285100,24791,24464,438
8875,74647,285353,24611,24864,-337
8876,74752,285248,24737,24632,140
8877,74730,285270,24720,24742,-29
8878,75027,284973,25061,24764,397
8879,75180,284820,25046,24893,203
8880,74986,285014,24811,25005,-258
8881,75280,284720,24934,24640,392
8882,75094,284906,24815,25001,-247
8883,75051,284949,25040,25083,-57
8884,74845,285155,24850,25056,-274
8885,74702,285298,24765,24908,-191
8886,74333,285667,24681,25050,-493
8887,74634,285366,24907,24606,404
8888,74392,285608,24602,24844,-324
8889,74233,285767,24690,24849,-213
8890,74560,285440,24712,24385,440
8891,74269,285731,24576,24867,-390
8892,74296,285704,24645,24618,36
8893,74162,285838,24496,24630,-180
8894,74253,285747,24572,24481,122
8895,74185,285815,24610,24678,-91
8896,74431,285569,24673,24427,331
8897,74325,285675,24599,24705,-142
8898,74385,285615,24776,24716,80
8899,74014,285986,24567,24938,-498
8900,74719,285281,25056,24351,952
8901,74582,285418,24740,24877,-183
8902,74617,285383,24643,24608,46
8903,74411,285589,24704,24910,-276
8904,74221,285779,24553,24743,-255
8905,74641,285359,24740,24320,565
8906,74487,285513,24527,24681,-206
8907,74815,285185,24789,24461,440
8908,74514,285486,24772,25073,-402
8909,74397,285603,24710,24827,-157
8910,74259,285741,24633,24771,-185
8911,74526,285474,24731,24464,359
8912,74269,285731,24583,24840,-344
8913,74435,285565,24722,24556,223
8914,74530,285470,24647,24552,127
8915,74487,285513,24649,24692,-57
